accession,raw_file_count,total_file_count,title,submission_type,submission_date,publication_date,project_url
PXD056031,4,13,Proteomic characterization of Opisthorchis viverrini excretory/secretory products,COMPLETE,2024-09-19,2024-09-20,https://www.ebi.ac.uk/pride/archive/projects/PXD056031
PXD056041,4,16,ChIRP-MS dataset generated from Peptidylprolyl isomerase A guides SENP5/GAU1 DNA-lncRNA triplex generation for driving tumorigenesis,PARTIAL,2024-09-20,2024-09-20,https://www.ebi.ac.uk/pride/archive/projects/PXD056041
PXD056093,4,8,The proteins interacting with GST-betaTub85D from the GST pulldown,PARTIAL,2024-09-23,2024-09-29,https://www.ebi.ac.uk/pride/archive/projects/PXD056093
PXD056153,4,8,mouse embryonic stem cells heterochromatin-associated protein and Nat10 IP-MS,PARTIAL,2024-09-24,2025-06-22,https://www.ebi.ac.uk/pride/archive/projects/PXD056153
PXD056175,4,13,Plasmodium falciparum protein phosphatase PP7 is required for early ring-stage development,COMPLETE,2024-09-24,2024-10-08,https://www.ebi.ac.uk/pride/archive/projects/PXD056175
PXD056191,4,8,Proteomic approach for the green synthesis of nanoparticles by Trichoderma harzianum,PARTIAL,2024-09-24,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD056191
PXD056217,4,6,Quantitative proteomic and phosphoproteomic analyses of phage JSS1 infected Salmonella,PARTIAL,2024-09-25,2024-10-04,https://www.ebi.ac.uk/pride/archive/projects/PXD056217
PXD056225,4,6,Quantitative proteomic and phosphoproteomic analyses of phage JSS1 infected Salmonella,PARTIAL,2024-09-25,2024-10-04,https://www.ebi.ac.uk/pride/archive/projects/PXD056225
PXD056230,4,5,LC-MS/MS of chloroplasts from WT plants and fractionated the proteins into the membrane and stroma fractions,PARTIAL,2024-09-25,2024-09-26,https://www.ebi.ac.uk/pride/archive/projects/PXD056230
PXD056260,4,9,Role of the sarcin-ricin loop of 23S rRNA in biogenesis of the 50S ribosomal subunit,PARTIAL,2024-09-25,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD056260
PXD056467,4,8,Diversification of DIX domain-containing proteins in the SAR supergroup,COMPLETE,2024-10-03,2025-03-27,https://www.ebi.ac.uk/pride/archive/projects/PXD056467
PXD056492,4,11,Impact of local air pressure on ion mobilities and data consistency in diaPASEF-based high throughput proteomics,PARTIAL,2024-10-04,2025-01-24,https://www.ebi.ac.uk/pride/archive/projects/PXD056492
PXD056539,4,13,Identification of SpySystem-linked CYP73A5-ATR2 by LC-MSMS,PARTIAL,2024-10-07,2024-10-29,https://www.ebi.ac.uk/pride/archive/projects/PXD056539
PXD056617,4,8,IP-to-MS: an unbiased workflow for antigen profiling,PARTIAL,2024-10-08,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD056617
PXD056645,4,5,NSD2 promotes HCC metastasis through methylating PKM2 and activating SF3B1-dependent alternative splicing,PARTIAL,2024-10-09,2025-09-30,https://www.ebi.ac.uk/pride/archive/projects/PXD056645
PXD056684,4,8,Pig myocardial tissue quantitative proteomics,PARTIAL,2024-10-10,2026-02-05,https://www.ebi.ac.uk/pride/archive/projects/PXD056684
PXD056760,4,17,Identification and characterization of the elusive protein backbone of the immuno-dominant and specific Em2(G11) metacestode antigen of Echinococcus multilocularis,COMPLETE,2024-10-13,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD056760
PXD056821,4,12,JAK2-CHK2 signaling safeguards the integrity of the mitotic spindle assembly checkpoint and genome stability,COMPLETE,2024-10-15,2024-10-16,https://www.ebi.ac.uk/pride/archive/projects/PXD056821
PXD056915,4,11,PeptideForest: Semi-supervised machine learning integrating multiple search engines for peptide identification,PARTIAL,2024-10-17,2025-06-02,https://www.ebi.ac.uk/pride/archive/projects/PXD056915
PXD056950,4,12,Entamoeba histolytica nuclear proteome,PARTIAL,2024-10-18,2025-06-09,https://www.ebi.ac.uk/pride/archive/projects/PXD056950
PXD057095,4,5,Identification of MELK-interacting proteins in HEK293T cells using IP-MS,PARTIAL,2024-10-23,2026-04-01,https://www.ebi.ac.uk/pride/archive/projects/PXD057095
PXD057198,4,6,Sirtuin 7 regulates Xa-hyperactivation to balance the X-chromosome against the genome,PARTIAL,2024-10-25,2026-03-27,https://www.ebi.ac.uk/pride/archive/projects/PXD057198
PXD057200,4,35,Mg2+-dependent mechanism of environmental versatility in a multidrug efflux pump,PARTIAL,2024-10-25,2024-12-30,https://www.ebi.ac.uk/pride/archive/projects/PXD057200
PXD057263,4,10,Cleavage of Cartilage Oligomeric Matrix Protein (COMP) by ADAMTS4 generates a neoepitope associated with osteoarthritis severity and progression,COMPLETE,2024-10-28,2025-02-26,https://www.ebi.ac.uk/pride/archive/projects/PXD057263
PXD057268,4,7,Human cancer YD15 Fadu con ITGA4 LC-MS,PARTIAL,2024-10-29,2026-06-07,https://www.ebi.ac.uk/pride/archive/projects/PXD057268
PXD057282,4,6,Impact of Variation in CYP3A and CYP2C8 on Tucatinib Metabolic Clearance in Human Liver Microsomes,PARTIAL,2024-10-29,2025-04-17,https://www.ebi.ac.uk/pride/archive/projects/PXD057282
PXD057289,4,12,Inflammasome-independent IL-1β activation via staphopain A protease of Staphylococcus aureus,PARTIAL,2024-10-29,2025-10-27,https://www.ebi.ac.uk/pride/archive/projects/PXD057289
PXD057324,4,6,Human LC-MS (ITCH-Mediated Golgi Fragmentation Drives Proteotoxicity in Neurodegeneration),PARTIAL,2024-10-30,2025-09-19,https://www.ebi.ac.uk/pride/archive/projects/PXD057324
PXD057350,4,6,Hypoxia induces extensive protein and proteolytic remodeling of the cell surface in pancreatic adenocarcinoma (PDAC) cell lines,PARTIAL,2024-10-30,2026-04-01,https://www.ebi.ac.uk/pride/archive/projects/PXD057350
PXD057454,4,14,Oceanic photosynthesis is directly affected by cyanophage NblA proteins - N-termimoe changes,PARTIAL,2024-11-02,2025-10-06,https://www.ebi.ac.uk/pride/archive/projects/PXD057454
PXD057524,4,5,CDK11 inhibition induces cytoplasmic p21WAF1 splice variant by p53 stabilisation and SF3B1 inactivation,PARTIAL,2024-11-05,2026-04-05,https://www.ebi.ac.uk/pride/archive/projects/PXD057524
PXD057596,4,8,A0913 interacts with CP47 of PSII,PARTIAL,2024-11-07,2025-01-09,https://www.ebi.ac.uk/pride/archive/projects/PXD057596
PXD057629,4,16,HIM-17-GFP LC-MS/MS analysis in C. elegans,COMPLETE,2024-11-07,2026-01-28,https://www.ebi.ac.uk/pride/archive/projects/PXD057629
PXD057635,4,14,"Endothelial-secreted Endocan protein activates PDGFRa signaling and regulates vascularity, radioresistance, and regional phenotype in glioblastoma",COMPLETE,2024-11-07,2024-12-04,https://www.ebi.ac.uk/pride/archive/projects/PXD057635
PXD057670,4,20,"P4PP: an universal shotgun proteomics data analysis pipeline for virus identification, samples of DGA CBRN Defence Center",COMPLETE,2024-11-08,2025-06-06,https://www.ebi.ac.uk/pride/archive/projects/PXD057670
PXD057727,4,5,Identification of substrates of ZDHHC19 in mouse haploid spermatids using click chemistry,PARTIAL,2024-11-11,2025-09-10,https://www.ebi.ac.uk/pride/archive/projects/PXD057727
PXD057812,4,6,"Synovial Fluid Alpha-2-Macroglobulin, Gelsolin, and Lubricin Distinguish Between Osteoarthritic and Healthy Equine Joints",PARTIAL,2024-11-12,2025-09-15,https://www.ebi.ac.uk/pride/archive/projects/PXD057812
PXD057886,4,12,Fission yeast Whi5-GFP interactome in MM and in MM-N (16 hours),PARTIAL,2024-11-14,2025-12-20,https://www.ebi.ac.uk/pride/archive/projects/PXD057886
PXD057905,4,7,ATR-hippo mediates force signalling to nuclear f-actin and links mechanotransduction to neurological disorders.,PARTIAL,2024-11-14,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD057905
PXD057950,4,14,Deciphering the central role of TMOD2 in colorectal cancer progression and metastasis,PARTIAL,2024-11-15,2025-09-14,https://www.ebi.ac.uk/pride/archive/projects/PXD057950
PXD057961,4,8,Angiostrongylus cantonensis extracellular vesicles (EVs) proteomes,PARTIAL,2024-11-16,2024-11-28,https://www.ebi.ac.uk/pride/archive/projects/PXD057961
PXD057987,4,7,The nuclear sulfenome of Arabidopsis: spotlight on histone acetyltransferase GCN5 regulation through functional thiols,COMPLETE,2024-11-18,2025-02-20,https://www.ebi.ac.uk/pride/archive/projects/PXD057987
PXD058016,4,17,Identification of CASK nuclear interactome in resting and H5N1-activated GM-macrophage by IP-LC-MS/MS,COMPLETE,2024-11-19,2025-01-09,https://www.ebi.ac.uk/pride/archive/projects/PXD058016
PXD058040,4,8,Map of the Neuronal Tissue O-glycoproteome Reveal Specific Traits in the Secretogranin Family,PARTIAL,2024-11-19,2025-07-27,https://www.ebi.ac.uk/pride/archive/projects/PXD058040
PXD058098,4,10,A compendium of bona fide reference markers of plant-derived extracellular vesicles and their degree of phylogenetic conservation,PARTIAL,2024-11-20,2025-09-15,https://www.ebi.ac.uk/pride/archive/projects/PXD058098
PXD058102,4,7,Membranous translation platforms in the chloroplast of Chlamydomonas reinhardtii,PARTIAL,2024-11-20,2025-03-24,https://www.ebi.ac.uk/pride/archive/projects/PXD058102
PXD058353,4,6,Label free RBM42 IP in Panc-1 human pancreatic ductal adenocarcinoma (PDAC) cells,PARTIAL,2024-11-28,2025-01-13,https://www.ebi.ac.uk/pride/archive/projects/PXD058353
PXD058433,4,5,"LC-MSMS validation of LtpM-mediated O-Glc modification of purified LtpM,  CUGBP1, PCBP1 and PCBP2",PARTIAL,2024-11-30,2025-07-14,https://www.ebi.ac.uk/pride/archive/projects/PXD058433
PXD058606,4,6,Pharmacological targeting of the mitochondrial phosphatase PTPMT1 sensitizes hepatocellular carcinoma to ferroptosis,PARTIAL,2024-12-05,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD058606
PXD058769,4,5,Structurally Exclusive Teneurin Complexes Orchestrate Divergent Programs in Early Cortical Development,PARTIAL,2024-12-11,2026-02-25,https://www.ebi.ac.uk/pride/archive/projects/PXD058769
PXD058814,4,10,Characterization of DNp73β protein interaction partners,PARTIAL,2024-12-12,2025-08-07,https://www.ebi.ac.uk/pride/archive/projects/PXD058814
PXD058816,4,9,Characterization of TAp73α protein interaction partners,PARTIAL,2024-12-12,2025-08-07,https://www.ebi.ac.uk/pride/archive/projects/PXD058816
PXD058830,4,8,Proteomics analysis in HL-1 cells,PARTIAL,2024-12-13,2024-12-13,https://www.ebi.ac.uk/pride/archive/projects/PXD058830
PXD058843,4,5,Light and polyphosphate kinase 2 cooperatively regulate the production of zero-valent sulfur in a deep-sea bacterium.,PARTIAL,2024-12-13,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD058843
PXD058847,4,6,Purkinje cell proteome of the cerebellum of AP-2 cKo,PARTIAL,2024-12-13,2024-12-18,https://www.ebi.ac.uk/pride/archive/projects/PXD058847
PXD058858,4,15,Serine ADP-ribosylation on histones and PARP1 is a cellular target for ester-linked ubiquitylation,PARTIAL,2024-12-13,2025-06-11,https://www.ebi.ac.uk/pride/archive/projects/PXD058858
PXD058941,4,7,Phosphorylation of TRAIP is essential for mitotic replisome disassembly and MiDAS,PARTIAL,2024-12-17,2025-06-27,https://www.ebi.ac.uk/pride/archive/projects/PXD058941
PXD058960,4,29,Ontology-guided clustering enables proteomic analysis of rare pediatric disorders,PARTIAL,2024-12-18,2025-06-10,https://www.ebi.ac.uk/pride/archive/projects/PXD058960
PXD059319,4,17,Ornithodoros Lahorensis Salivary gland LC-MSMS,PARTIAL,2024-12-31,2025-12-08,https://www.ebi.ac.uk/pride/archive/projects/PXD059319
PXD059338,4,13,Phospho enrichement in exponential and starvation condition,PARTIAL,2024-12-31,2026-06-20,https://www.ebi.ac.uk/pride/archive/projects/PXD059338
PXD059437,4,13,"LC-MS/MS to identify WT, 8NQ, N91/104/309/322Q and N91/104/309/322 B7H3 interaction",PARTIAL,2025-01-04,2025-03-27,https://www.ebi.ac.uk/pride/archive/projects/PXD059437
PXD059505,4,13,MALDI imaging of tryptic peptides in mouse brain measured at 10 µm pixel size,PARTIAL,2025-01-07,2026-07-13,https://www.ebi.ac.uk/pride/archive/projects/PXD059505
PXD059573,4,9,N-Terminal Sequence Analysis of Protein PfpC in MPAO1,PARTIAL,2025-01-09,2025-07-01,https://www.ebi.ac.uk/pride/archive/projects/PXD059573
PXD059660,4,6,Huntingtin interactome in human striatal neurons derived from iPSCs upon the induction of double strand break (DSB) DNA damage response,COMPLETE,2025-01-10,2026-03-16,https://www.ebi.ac.uk/pride/archive/projects/PXD059660
PXD059664,4,9,Characterization and chemoproteomic profiling of protein O-GlcNAcylation in SOD1-G93A mouse model,PARTIAL,2025-01-11,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD059664
PXD059709,4,5,Histone Lysine β-Hydroxybutyrylation Regulates Drought Response in Rice,PARTIAL,2025-01-13,2026-03-09,https://www.ebi.ac.uk/pride/archive/projects/PXD059709
PXD059711,4,5,Histone Lysine β-Hydroxybutyrylation Regulates Drought Response in Rice,PARTIAL,2025-01-13,2026-03-09,https://www.ebi.ac.uk/pride/archive/projects/PXD059711
PXD059791,4,9,Forced Intracellular degradation of Xenoantigens as a modality for cell-based cancer immunotherapy,COMPLETE,2025-01-14,2025-01-17,https://www.ebi.ac.uk/pride/archive/projects/PXD059791
PXD059821,4,5,lipogenesis by regulating ERK2/PPARY signaling in a non-canonical manner,PARTIAL,2025-01-15,2026-02-03,https://www.ebi.ac.uk/pride/archive/projects/PXD059821
PXD059825,4,9,Targeting the mitochondrial recycling dysfunction in systemic lupus erythematosus (SLE) patients NK cells with Hydroxychloroquine (HCQ),PARTIAL,2025-01-15,2026-01-14,https://www.ebi.ac.uk/pride/archive/projects/PXD059825
PXD059838,4,7,Interaction proteins with KAT6A,COMPLETE,2025-01-15,2025-11-03,https://www.ebi.ac.uk/pride/archive/projects/PXD059838
PXD059843,4,16,DNA2 and MSH2 activities collectively mediate environmental chemical compound stabilized G4 for efficient telomere replication,COMPLETE,2025-01-16,2025-08-07,https://www.ebi.ac.uk/pride/archive/projects/PXD059843
PXD059855,4,9,Identification of acetylated proteins in the hearts of mice fed a ketogenic diet,COMPLETE,2025-01-16,2025-11-03,https://www.ebi.ac.uk/pride/archive/projects/PXD059855
PXD059917,4,10,Characterisation of BiP-GRP94-HT2 interaction,PARTIAL,2025-01-17,2025-07-14,https://www.ebi.ac.uk/pride/archive/projects/PXD059917
PXD059919,4,8,Proteomic analysis of a molecular glue to redirect lysine acetyltransferase for selective induction of cell death,PARTIAL,2025-01-17,2026-07-21,https://www.ebi.ac.uk/pride/archive/projects/PXD059919
PXD060025,4,16,For euchromatic repeats RID is required for both Repeat Induced Point mutation and nucleation of a novel transitional heterochromatic state,PARTIAL,2025-01-21,2025-03-28,https://www.ebi.ac.uk/pride/archive/projects/PXD060025
PXD060073,4,5,MALDI-MSI-guided LCM-MS: Advancing spatial multi-omics in mouse brain tissue,COMPLETE,2025-01-22,2026-09-06,https://www.ebi.ac.uk/pride/archive/projects/PXD060073
PXD060227,4,11,Nanobodies as therapies for loss-of-function misfolding diseases,PARTIAL,2025-01-27,2026-01-06,https://www.ebi.ac.uk/pride/archive/projects/PXD060227
PXD060283,4,6,Corramycin mode of action in Escherichia coli and mycobacterium tuberculosis,PARTIAL,2025-01-28,2026-08-13,https://www.ebi.ac.uk/pride/archive/projects/PXD060283
PXD060310,4,15,pTripleTREP – A vector for tightly controlled expression and purification of virulence factors in Staphylococcus aureus,PARTIAL,2025-01-29,2025-05-25,https://www.ebi.ac.uk/pride/archive/projects/PXD060310
PXD060340,4,10,Rat Kir4.1 interactome with the particular purpose to identify 10 kDa copurified proteins using LC-MSMS,COMPLETE,2025-01-29,2025-05-07,https://www.ebi.ac.uk/pride/archive/projects/PXD060340
PXD060441,4,9,Identification of F-Box Proteins in ABA-regulated Seed Germination:  Interaction of GASA1 signaling peptide and ABA-Induced Ubiquitination in  Arabidopsis,PARTIAL,2025-02-03,2026-06-07,https://www.ebi.ac.uk/pride/archive/projects/PXD060441
PXD060557,4,9,Ancient genomic linkage of alpha-globin and Nprl3 couples metabolism with erythropoiesis,PARTIAL,2025-02-06,2025-02-12,https://www.ebi.ac.uk/pride/archive/projects/PXD060557
PXD060570,4,8,Identification of lysine sites in RIG-I ubiquitinated by RNF167 through mass spectrometry analysis,PARTIAL,2025-02-07,2025-02-07,https://www.ebi.ac.uk/pride/archive/projects/PXD060570
PXD060626,4,17,Impact of TDP-43 CR Deletion on the Synaptosome Proteome of the Mouse Brain,PARTIAL,2025-02-10,2026-05-22,https://www.ebi.ac.uk/pride/archive/projects/PXD060626
PXD060759,4,5,SARS-CoV-2 nsp14 induces the m7G methylation and the sequestration of host RNAs in stress granules TurboID Biotin-Streptavidin pull-down LC-MSMS,PARTIAL,2025-02-13,2026-02-06,https://www.ebi.ac.uk/pride/archive/projects/PXD060759
PXD060813,4,7,Meru co-ordinates spindle orientation with cell polarity and cell cycle progression,PARTIAL,2025-02-14,2025-03-12,https://www.ebi.ac.uk/pride/archive/projects/PXD060813
PXD060834,4,12,Decoding novel acquired resistance mechanisms in auxin-inducible protein degradation,COMPLETE,2025-02-14,2026-08-23,https://www.ebi.ac.uk/pride/archive/projects/PXD060834
PXD060865,4,5,Effect of mosquito saliva from distinct species on human dermal endothelial cell function in vitro and West Nile virus pathogenesis in vivo,PARTIAL,2025-02-17,2025-08-04,https://www.ebi.ac.uk/pride/archive/projects/PXD060865
PXD060947,4,6,Proteomics analysis of Escherichia coProteomics analysis of Escherichia coli BW25113 in which genes encoding Microcystis aeruginosa Argonaute (MaAgo) and Argonaute-associated Cas4 family enzyme (MaACE1) are integrated into the genome.li BW25113 in which genes encoding Microcystis aeruginosa Argonaute (MaAgo) and Argonaute-associated Cas4 family enzyme (MaACE1) are integrated into the genome.,PARTIAL,2025-02-19,2025-04-15,https://www.ebi.ac.uk/pride/archive/projects/PXD060947
PXD060960,4,15,Characterization of a new variant of SERPINA1 Gene Causing Alpha-1 Antitrypsin Deficiency,PARTIAL,2025-02-19,2025-12-08,https://www.ebi.ac.uk/pride/archive/projects/PXD060960
